set,material_id,cif_path,reduced_formula,spacegroup_symbol,spacegroup_number,crystal_system,quality_score,min_eig,B_H,G_H,E_H,nu_H,A_U,density,volume_per_atom,min_distance,relerr_bulk_scalar_vs_BH,relerr_shear_scalar_vs_GH,relerr_young_scalar_vs_EH,targets_scalars,targets_voigt21
2el,gen_00229,generated_cifs_2el_densityaware/gen_00229.cif,Sr5B4,Pm,6,monoclinic,9,104.8396207195328,179.1669526868934,141.6002702118122,336.2250344101931,0.18723302542873757,0.40807726019589285,4.114043882057214,21.58704672484344,1.8831997970828094,0.023045676130630105,0.027672615880235188,0.02240934106172557,"[1.2811450958251953, 2.4303531646728516, 2.290133237838745, 1.2563951015472412, 0.9779577851295471, 0.8590014576911926, 0.8052066564559937, 1.0737580060958862]","[4.147091865539551, 0.737901508808136, 0.5798586010932922, -0.13231028616428375, -0.44785261154174805, -0.7252300381660461, 4.15000057220459, 0.5847697257995605, -0.7418043613433838, -0.4755352735519409, -0.3525307774543762, 4.108697414398193, 0.04794301092624664, -0.4639953374862671, -0.8959143161773682, 1.3197391033172607, -0.7806921601295471, -0.6729061007499695, 1.3171828985214233, -0.058224063366651535, 1.7045681476593018]"
3el,gen_00268,generated_cifs_3el_densityaware/gen_00268.cif,SrBiB,Amm2,38,orthorhombic,9,102.12324731977635,149.77311276055985,111.5668462436386,268.1246725882019,0.20163239177109063,0.1307167769455404,7.7703020343466775,21.898275325506205,1.9029623568467458,0.015261314038091561,0.042780966092241725,0.04095952947999502,"[0.7492677569389343, 1.4522429704666138, 1.3854483366012573, 1.9721970558166504, 1.8090393543243408, 1.3661670684814453, 1.3220652341842651, 1.6645437479019165]","[3.1326804161071777, 0.6285337805747986, 0.49354350566864014, -0.42815539240837097, -0.4681757688522339, -0.5829708576202393, 3.1347463130950928, 0.4929410517215729, -0.5975043177604675, -0.5038196444511414, -0.47309985756874084, 3.1017298698425293, -0.46576476097106934, -0.471876323223114, -0.6223358511924744, 0.918039083480835, -0.638434886932373, -0.6682740449905396, 0.918950617313385, -0.36614012718200684, 1.2533595561981201]"
3el,gen_00281,generated_cifs_3el_densityaware/gen_00281.cif,SrBiB,Cm,8,monoclinic,9,100.60654398702674,204.6487217232114,128.54418311103697,318.86963295333726,0.24031140591518052,0.2459445335475401,3.4976544924522925,48.648662604511216,2.474033729760641,0.004234313534789702,0.03269174743425227,0.03245869465131551,"[1.5854336023330688, 1.8954683542251587, 1.9220635890960693, 1.7864934206008911, 1.8217988014221191, 1.5589503049850464, 1.5338455438613892, 1.689957618713379]","[4.256992816925049, 1.195927619934082, 1.0053495168685913, -0.36723440885543823, -0.45227688550949097, -0.9504538178443909, 4.259786128997803, 1.0057286024093628, -0.6191987991333008, -0.48459261655807495, -0.5927375555038452, 4.213689804077148, -0.3514920473098755, -0.4587407112121582, -0.8635044693946838, 1.0722898244857788, -0.689984917640686, -0.5758722424507141, 1.0720089673995972, -0.15720605850219727, 1.5338175296783447]"
3el,gen_00146,generated_cifs_3el_densityaware/gen_00146.cif,SrBiB,P1,1,triclinic,9,98.68878834934821,193.45411648558667,114.61612334079797,287.14076146816603,0.25261940946295014,0.32544774558464695,5.318219906967002,31.994956261127072,2.132343039556602,0.00854198126828909,0.014001931346517156,0.01576642268265309,"[1.4565722942352295, 1.609281063079834, 1.6514853239059448, 1.1079297065734863, 1.1291422843933105, 0.679374098777771, 0.6528023481369019, 0.8845908045768738]","[3.707596778869629, 1.1894199848175049, 1.1168781518936157, -0.34437596797943115, -0.47981274127960205, -1.0176012516021729, 3.709765911102295, 1.1190149784088135, -0.5291478633880615, -0.5032840371131897, -0.626814603805542, 3.690659761428833, -0.3302399516105652, -0.4821375608444214, -0.9124454259872437, 1.0825353860855103, -0.7232092618942261, -0.7196587324142456, 1.081490159034729, -0.17369548976421356, 1.2642357349395752]"
2el,gen_00249,generated_cifs_2el_densityaware/gen_00249.cif,BiB,Cm,8,monoclinic,9,98.29527833460394,202.80767514437014,134.11926089495176,329.68323010700703,0.22906742814974862,0.2784133850830539,8.716777451776998,20.935042148989368,2.6626227890838114,0.024516115339756075,0.014155448311820078,0.010846605294071346,"[1.644810676574707, 2.1903786659240723, 2.180459976196289, 1.7290472984313965, 1.663771390914917, 1.7433011531829834, 1.7044607400894165, 1.7750523090362549]","[4.453879356384277, 0.9450902938842773, 0.9517130851745605, -0.29474472999572754, -0.5054429769515991, -1.050789475440979, 4.457706451416016, 0.9542986154556274, -0.5919905304908752, -0.5204356908798218, -0.5690818428993225, 4.450275897979736, -0.26230329275131226, -0.4900057315826416, -0.9483211636543274, 1.24494469165802, -0.6584656834602356, -0.5955686569213867, 1.2440820932388306, -0.09297771006822586, 1.2417526245117188]"
3el,gen_00133,generated_cifs_3el_densityaware/gen_00133.cif,Mn2(BiB)3,Pm,6,monoclinic,9,96.90883455665445,162.70000914293814,117.51122383212982,284.12895957381494,0.20894392173000542,0.22588045230800713,7.114335019706025,22.44359727200165,2.7145065511774575,0.035746475208333676,0.04134696252383013,0.043446082729904814,"[0.888839840888977, 1.6002188920974731, 1.5383813381195068, 1.5644172430038452, 1.3976503610610962, 1.3264955282211304, 1.2846074104309082, 1.470558524131775]","[3.464714288711548, 0.7423102855682373, 0.5862652063369751, -0.3164701461791992, -0.46350765228271484, -0.7804175615310669, 3.466884136199951, 0.586633563041687, -0.668290376663208, -0.49656713008880615, -0.5398663282394409, 3.4277446269989014, -0.3271571397781372, -0.47229254245758057, -0.7647169232368469, 0.9736430048942566, -0.6945554614067078, -0.6350055932998657, 0.9730481505393982, -0.2458699643611908, 1.360479474067688]"
2el,gen_00158,generated_cifs_2el_densityaware/gen_00158.cif,Sr2Bi,Pm,6,monoclinic,9,96.05712344082714,215.62370529709682,164.3884673109484,393.23351054670906,0.1960495677683082,0.7697466155204298,5.185652887587915,41.01142126212507,2.5218274896070954,0.006130162140583669,0.03152359449643829,0.021192221259901355,"[1.7809531688690186, 3.0378544330596924, 2.8939101696014404, 1.23301100730896, 0.9718334078788757, 1.3894708156585693, 1.3363021612167358, 1.3735175132751465]","[5.289962291717529, 0.9977084994316101, 0.7469364404678345, 0.006949961185455322, -0.43053001165390015, -1.0136646032333374, 5.294070720672607, 0.7515120506286621, -0.8953067064285278, -0.4580417275428772, -0.40872064232826233, 5.22705602645874, 0.2810021638870239, -0.4570268988609314, -1.16505765914917, 1.5442043542861938, -0.8975124359130859, -0.570160448551178, 1.5401637554168701, 0.18847297132015228, 2.147721290588379]"
2el,gen_00141,generated_cifs_2el_densityaware/gen_00141.cif,BiB,Pm,6,monoclinic,9,95.90890605148913,230.7957486756395,135.37379103209804,339.7034246379558,0.2546868269257888,0.30379307863975136,4.170169130859049,43.759880625925526,2.4549002079544615,0.01076328214481963,0.015397340880927994,0.01679097440586608,"[2.0235729217529297, 2.1214652061462402, 2.188192129135132, 2.7155954837799072, 2.9331722259521484, 3.422616481781006, 3.4189724922180176, 3.1101953983306885]","[4.8981499671936035, 1.3068019151687622, 1.3056793212890625, -0.45794418454170227, -0.491412878036499, -1.279946208000183, 4.902586936950684, 1.3039470911026, -0.5447713136672974, -0.5229980945587158, -0.7849225401878357, 4.893507480621338, -0.6089139580726624, -0.49396783113479614, -0.8864075541496277, 1.2333370447158813, -0.554986834526062, -0.4227415919303894, 1.2368921041488647, -0.07879440486431122, 1.2626501321792603]"
2el,gen_00211,generated_cifs_2el_densityaware/gen_00211.cif,Bi5B3,Pmm2,25,orthorhombic,9,93.46834488096607,269.54107742945513,139.8230118609307,357.6295541157185,0.27886515014931995,0.6909262670984804,11.633683736243732,19.22173683733541,2.6284897346848846,0.04697756902026951,0.005705683423526628,0.0023017914253507256,"[2.7502517700195312, 2.3066415786743164, 2.4435975551605225, 1.016911268234253, 1.1939715147018433, 1.1784911155700684, 1.186040997505188, 1.1307119131088257]","[5.297229766845703, 2.037829875946045, 1.98122239112854, -0.26737070083618164, -0.4731825590133667, -1.6547703742980957, 5.300232887268066, 1.9846312999725342, -0.5205446481704712, -0.5058417320251465, -0.8371232748031616, 5.283251762390137, -0.1954393833875656, -0.47896409034729004, -1.3121514320373535, 1.4836944341659546, -0.8163421154022217, -0.6958566904067993, 1.4828205108642578, 0.14309248328208923, 1.6323223114013672]"
2el,gen_00225,generated_cifs_2el_densityaware/gen_00225.cif,Sr5B7,P1,1,triclinic,9,92.57766498054099,212.29081589081466,124.40646205359425,312.2287258273889,0.2548734232667148,0.43672356154296565,5.421727713557825,13.113082924333819,1.7376037831638658,0.02353867401522638,0.00012135699206023051,0.0029511284876145632,"[1.7860381603240967, 1.8974816799163818, 1.9511806964874268, 1.660021185874939, 1.75617253780365, 2.119129180908203, 2.110628604888916, 1.932464599609375]","[4.175338268280029, 1.3262521028518677, 1.3256299495697021, -0.2601979076862335, -0.49825406074523926, -1.264595627784729, 4.178744316101074, 1.324653148651123, -0.547831654548645, -0.5219697952270508, -0.7685858607292175, 4.17204475402832, -0.3948040008544922, -0.4938582181930542, -0.9693670868873596, 1.274642825126648, -0.6674142479896545, -0.5683514475822449, 1.2760766744613647, -0.01892934739589691, 1.2960553169250488]"
2el,gen_00085,generated_cifs_2el_densityaware/gen_00085.cif,BiB,Pm,6,monoclinic,9,91.03279629808728,270.4452872086116,139.78036191967556,357.71281438259825,0.2795531842597355,0.6904801589602698,10.958241365536878,16.652864019788915,2.4917823299342072,0.04119339962869851,0.0002519834613951328,0.0024792967515195603,"[2.7410781383514404, 2.2863035202026367, 2.4266061782836914, 1.005697250366211, 1.1919714212417603, 1.1659208536148071, 1.1761674880981445, 1.1199064254760742]","[5.395747661590576, 2.0475847721099854, 1.9353052377700806, -0.28468453884124756, -0.4683529734611511, -1.6600899696350098, 5.398841381072998, 1.9385980367660522, -0.5556422472000122, -0.49698296189308167, -0.8376151323318481, 5.3692851066589355, -0.17535294592380524, -0.47543859481811523, -1.3217709064483643, 1.3990260362625122, -0.8208609819412231, -0.6595735549926758, 1.3974173069000244, 0.13969995081424713, 1.6768311262130737]"
2el,gen_00001,generated_cifs_2el_densityaware/gen_00001.cif,Sr7I6,P1,1,triclinic,9,89.96789828206246,121.26095341515773,85.06109122513206,206.8231082991847,0.2157327476071513,0.5374871925852016,5.35441193053837,32.796160866674505,2.453983720743184,0.0008863674677026986,0.010938276391725432,0.003851508717964274,"[0.35812124609947205, 0.9268166422843933, 0.8682016730308533, 1.4842772483825684, 1.3245444297790527, 1.2252657413482666, 1.180543065071106, 1.3683935403823853]","[2.0679469108581543, 0.5226059556007385, 0.5244532823562622, -0.3113344609737396, -0.5065199136734009, -0.6421566009521484, 2.0692155361175537, 0.5231299996376038, -0.4977409839630127, -0.5099451541900635, -0.5821629166603088, 2.0677738189697266, -0.5018941164016724, -0.49096083641052246, -0.5987698435783386, 0.8701462745666504, -0.6212215423583984, -0.6798792481422424, 0.8712203502655029, -0.2926903963088989, 0.8754198551177979]"
2el,gen_00262,generated_cifs_2el_densityaware/gen_00262.cif,Sr3Bi,Pm,6,monoclinic,9,89.6148337421599,210.1783353116089,124.49276994124335,311.8973312312792,0.2526724699694805,0.424830947213203,11.059748595103567,17.710832478636082,1.9354181779000519,0.033651036227167815,0.011490694887968533,0.008635863436581554,"[1.7854914665222168, 1.935412049293518, 1.985476016998291, 1.6493549346923828, 1.7261253595352173, 2.1091043949127197, 2.097235679626465, 1.9231488704681396]","[4.216821193695068, 1.2617430686950684, 1.262629508972168, -0.2528964877128601, -0.4995293617248535, -1.248861312866211, 4.220278263092041, 1.262274146080017, -0.5500965118408203, -0.5220422744750977, -0.7436392903327942, 4.213481426239014, -0.36262673139572144, -0.4934709072113037, -0.9618269205093384, 1.2403100728988647, -0.6474276185035706, -0.5431933403015137, 1.241448998451233, -0.014189615845680237, 1.2574777603149414]"
2el,gen_00038,generated_cifs_2el_densityaware/gen_00038.cif,Sr3B2,P2,3,monoclinic,9,89.14934396929104,135.10880727602486,101.18889610228717,242.92177393643058,0.20033809683461795,0.056174330429957564,5.85430121131151,16.138338577173123,1.775919174040215,0.013803944133334405,0.04275357965729306,0.043012327660237194,"[0.5377026200294495, 1.2014009952545166, 1.1277868747711182, 1.7886208295822144, 1.6096980571746826, 1.0445677042007446, 1.0030282735824585, 1.395845890045166]","[2.9677929878234863, 0.35547977685928345, 0.3227769732475281, -0.50893634557724, -0.5057687759399414, -0.581169843673706, 2.970046281814575, 0.32346099615097046, -0.5462307929992676, -0.5207455158233643, -0.45745211839675903, 2.9573822021484375, -0.5133358836174011, -0.49880021810531616, -0.6141276359558105, 0.7457869052886963, -0.6051241159439087, -0.6755351424217224, 0.7448840141296387, -0.4375811219215393, 0.8337172865867615]"
3el,gen_00052,generated_cifs_3el_densityaware/gen_00052.cif,Mn3Bi3B2,Pm,6,monoclinic,9,87.31208184960009,195.78928133054904,123.49852363772624,306.1295267371377,0.2394056127956069,0.5571546423168225,8.927242396905395,18.91184285263902,2.5613360400510916,0.00400229919087173,0.02155853103264144,0.013853767818752355,"[1.4550732374191284, 1.9414156675338745, 1.941396951675415, 0.6058801412582397, 0.47718971967697144, 0.47902101278305054, 0.44089382886886597, 0.561225950717926]","[4.071970462799072, 1.1433398723602295, 1.006908893585205, -0.17948001623153687, -0.47022581100463867, -1.138995885848999, 4.074497699737549, 1.0114585161209106, -0.6847894191741943, -0.4889933466911316, -0.6066652536392212, 4.037639617919922, -0.033003389835357666, -0.481855571269989, -1.0617306232452393, 1.129630446434021, -0.8070570826530457, -0.7072436213493347, 1.1264907121658325, -0.04032820463180542, 1.4612919092178345]"
3el,gen_00071,generated_cifs_3el_densityaware/gen_00071.cif,Mn2(BiB)3,Pm,6,monoclinic,9,87.30197398755708,167.25716892539566,113.53281635680301,277.7529599101373,0.22322764828291874,0.3043084667941116,8.296925318804641,19.244631463476182,2.635991861732631,0.03053444239406006,0.03322362793290938,0.035377426350294894,"[0.9670576453208923, 1.5271817445755005, 1.4980870485305786, 1.238782286643982, 1.1173930168151855, 1.0370172262191772, 0.9983420372009277, 1.1581978797912598]","[3.5161120891571045, 0.8380418419837952, 0.6541888117790222, -0.2900658845901489, -0.46141016483306885, -0.8543447256088257, 3.518171548843384, 0.6554833650588989, -0.6602311134338379, -0.488669216632843, -0.5609176158905029, 3.4723174571990967, -0.26666226983070374, -0.4700274169445038, -0.8153043985366821, 0.8922659754753113, -0.7033811211585999, -0.6134622693061829, 0.8912522196769714, -0.2012784481048584, 1.340201735496521]"
2el,gen_00210,generated_cifs_2el_densityaware/gen_00210.cif,Bi2B3,P1,1,triclinic,9,86.77734175065363,138.51895440703703,100.54614257335663,242.87383999506972,0.20777303722951573,0.06955353920558771,7.905366689500514,18.921234919884405,1.8661563913129229,0.03708252752671328,0.03297718991171984,0.038927191558537216,"[0.5397605299949646, 1.2106884717941284, 1.137670636177063, 1.7737237215042114, 1.6006966829299927, 1.0315208435058594, 0.99294114112854, 1.3822762966156006]","[2.994462251663208, 0.4178093671798706, 0.37417545914649963, -0.5236688256263733, -0.5110995769500732, -0.624411940574646, 2.9966976642608643, 0.3748277723789215, -0.5737343430519104, -0.5249982476234436, -0.4886820614337921, 2.9811642169952393, -0.5347698330879211, -0.5031734704971313, -0.6406331062316895, 0.7351843118667603, -0.6218236684799194, -0.6912645101547241, 0.7340933084487915, -0.4521302580833435, 0.8504382371902466]"
2el,gen_00270,generated_cifs_2el_densityaware/gen_00270.cif,Sr3Bi,P1,1,triclinic,9,86.46276125200401,211.285275491761,123.89503418084874,310.9132303151143,0.254744519708822,0.4127438033256796,6.365687080319162,30.770811092694988,2.3241002398352335,0.026560842882560613,0.014828692766883159,0.010816166357722675,"[1.7802354097366333, 1.9305866956710815, 1.9821889400482178, 1.6419299840927124, 1.722622275352478, 2.106534957885742, 2.0958449840545654, 1.9196515083312988]","[4.341261863708496, 1.2418168783187866, 1.2249703407287598, -0.2884783148765564, -0.5034734010696411, -1.2815500497817993, 4.3448333740234375, 1.2250488996505737, -0.581985354423523, -0.5262234807014465, -0.7480330467224121, 4.3338398933410645, -0.36045509576797485, -0.4982401132583618, -0.9803552031517029, 1.157084584236145, -0.6445440053939819, -0.5236386656761169, 1.1575950384140015, -0.04149142652750015, 1.2181496620178223]"
4el,gen_00023,generated_cifs_4el_densityaware/gen_00023.cif,Sr2Sn2(BiB)3,P1,1,triclinic,9,86.4464321918137,176.52152701152232,119.1590027523333,291.8148296721924,0.22447663597318224,0.339949019325549,5.517915161216453,32.26136358221848,2.2236470612592174,0.008601453881569982,0.01578640903106629,0.010385274517735557,"[1.203074336051941, 1.81207275390625, 1.7792422771453857, 1.1396205425262451, 1.0027270317077637, 0.9599618315696716, 0.9214272499084473, 1.070434331893921]","[3.8739354610443115, 0.8134341835975647, 0.6842024922370911, -0.2545040547847748, -0.4845239520072937, -0.9211582541465759, 3.876307725906372, 0.6867974400520325, -0.6668902635574341, -0.5033730864524841, -0.5377457141876221, 3.8411879539489746, -0.1569550633430481, -0.48520082235336304, -0.8861335515975952, 0.9479091167449951, -0.7007772326469421, -0.600401759147644, 0.9457758665084839, -0.15161065757274628, 1.2706434726715088]"
3el,gen_00238,generated_cifs_3el_densityaware/gen_00238.cif,Sr3Bi4B5,P1,1,triclinic,9,86.17289854454552,215.37829479778762,111.28585753325862,284.8047487145572,0.2796089055136281,0.4742516803860326,4.381683232424432,36.40781622107506,2.4429529451605285,0.021049448022789734,0.02185499201656351,0.015087206850743762,"[1.8250137567520142, 1.627131700515747, 1.7192509174346924, 0.9424948692321777, 1.0717335939407349, 0.6954547762870789, 0.6888018846511841, 0.82377690076828]","[4.044941425323486, 1.4901949167251587, 1.4746971130371094, -0.37852942943573, -0.5143067836761475, -1.3311771154403687, 4.047672748565674, 1.4767382144927979, -0.5019652843475342, -0.5299978256225586, -0.7604967951774597, 4.040010929107666, -0.3760795295238495, -0.5006318688392639, -1.0644651651382446, 1.0767078399658203, -0.7380043268203735, -0.7253398895263672, 1.075882077217102, -0.13090646266937256, 1.1248456239700317]"
